,unique_id,speech_type,link
64,272595,Déclaration,https://www.vie-publique.fr/discours/272595-amelie-de-montchalin-21112019-macedoine
65,272428,Interview,https://www.vie-publique.fr/discours/272428-elisabeth-borne-21112019-trains-somme-picardie-canal-seine-nord-europe
66,272379,Interview,https://www.vie-publique.fr/discours/272379-jean-paul-delevoye-21112019-reforme-des-retraites-age-pivot-64-ans
67,272094,Interview,https://www.vie-publique.fr/discours/272094-edouard-philippe-21112019-plan-hopital-reforme-des-retraites
68,272095,Déclaration,https://www.vie-publique.fr/discours/272095-edouard-philippe-21112019-maires-engagement-proximite-finances-locales
69,272253,Interview,https://www.vie-publique.fr/discours/272253-sibeth-ndiaye-21112019-plan-hopital-macron-whirlpool-retraites
70,272111,Déclaration,https://www.vie-publique.fr/discours/272111-emmanuel-macron-21112019-jeunesse
71,272468,Déclaration,https://www.vie-publique.fr/discours/272468-roxana-maracineanu-21112019-protection-des-enfants-dans-le-sport
72,272078,Interview,https://www.vie-publique.fr/discours/272078-jean-baptiste-djebbari-20112019-reforme-retraites-sncf-ratp
73,272233,Interview,https://www.vie-publique.fr/discours/272233-christelle-dubos-19112019-complementaire-sante-solidaire-precarite
74,272378,Interview,https://www.vie-publique.fr/discours/272378-jean-paul-delevoye-20112019-reforme-des-retraites-greve-du-5-decembre
75,272003,Entretien,https://www.vie-publique.fr/discours/272003-entretien-amelie-de-montchalin-20112019-fonds-europeens
76,272471,Déclaration,https://www.vie-publique.fr/discours/272471-adrien-taquet-20112019-lutter-contre-les-violences-faites-aux-enfants
77,272383,Interview,https://www.vie-publique.fr/discours/272383-marlene-schiappa-20112019-listes-communautaires-port-du-voile-violence
78,272000,Déclaration,https://www.vie-publique.fr/discours/272000-emmanuel-macron-20112019-droits-de-lenfant
79,271997,Interview,https://www.vie-publique.fr/discours/271997-jacqueline-gourault-20112019-politique-gouvernementale
80,272547,Interview,https://www.vie-publique.fr/discours/272547-adrien-taquet-20112019-lutte-contre-les-violences-faites-aux-enfants
81,272109,Déclaration,https://www.vie-publique.fr/discours/272109-florence-parly-20112019-politique-de-defense
82,272093,Déclarations,https://www.vie-publique.fr/discours/272093-edouard-philippe-20112019-plan-durgence-pour-lhopital
83,271999,Interview,https://www.vie-publique.fr/discours/271999-jean-baptiste-lemoyne-20112019-commerce-international
84,272081,Déclaration,https://www.vie-publique.fr/discours/272081-jean-baptiste-djebbari-20112019-reforme-du-transport-ferroviaire
85,271998,Déclaration,https://www.vie-publique.fr/discours/271998-bruno-le-maire-20112019-la-francaise-des-jeux
86,271973,Déclaration,https://www.vie-publique.fr/discours/271973-amelie-de-montchalin-19112019-ue-balkans
87,271987,Déclaration,https://www.vie-publique.fr/discours/271987-bruno-le-maire-19112019-innovation
88,271972,Déclaration,https://www.vie-publique.fr/discours/271972-amelie-de-montchalin-19112019-union-europeenne
89,272354,Interview,https://www.vie-publique.fr/discours/272354-emmanuelle-wargon-19112019-pont-mirepoix-sur-tarn-lubrizol-rouen
90,271971,Déclaration,https://www.vie-publique.fr/discours/271971-jean-yves-le-drian-19112019-terrorisme
91,271985,Déclaration,https://www.vie-publique.fr/discours/271985-emmanuel-macron-19112019-amenagement-du-territoire
92,271962,Interview,https://www.vie-publique.fr/discours/271962-sebastien-lecornu-19112019-maire
93,272355,Déclaration,https://www.vie-publique.fr/discours/272355-emmanuelle-wargon-19112019-transport-collectif-gratuit-solidaire-debat
94,271961,Interview,https://www.vie-publique.fr/discours/271961-jacqueline-gourault-19112019-collectivites-locales
95,272166,Interview,https://www.vie-publique.fr/discours/272166-jean-michel-blanquer-19112019-politique-de-lenseignement
96,271960,Interview,https://www.vie-publique.fr/discours/271960-olivier-dussopt-19112019-retraite
97,272248,Déclaration,https://www.vie-publique.fr/discours/272248-marc-fesneau-19112019-exercice-competences-gemapi
98,272434,Interview,https://www.vie-publique.fr/discours/272434-frederique-vidal-19112019-precarite-des-etudiants
99,272079,Déclaration,https://www.vie-publique.fr/discours/272079-jean-baptiste-djebbari-19112019-projet-de-loi-sur-les-mobilites
100,271932,Interview,https://www.vie-publique.fr/discours/271932-genevieve-darrieussecq
101,271981,Déclarations,https://www.vie-publique.fr/discours/271981-jacqueline-gourault-18112019-elu-local
102,271983,Déclaration,https://www.vie-publique.fr/discours/271983-emmanuel-macron-18112019-france-danemark
103,271873,Déclaration,https://www.vie-publique.fr/discours/271873-edouard-philippe-18112019-lutte-anti-djihad-afrique-subsaharienne
104,272002,Déclaration,https://www.vie-publique.fr/discours/272002-olivier-dussopt-18112019-loi-de-finances-rectificative-pour-2020
105,271951,Interview,https://www.vie-publique.fr/discours/271951-olivier-dussopt-18112019-politique-economique
106,272352,Interview,https://www.vie-publique.fr/discours/272352-emmanuelle-wargon-18112019-huile-palme-glyphosate-gaz-effet-de-serre
107,271952,Déclaration,https://www.vie-publique.fr/discours/271952-annick-girardin-18112019-outre-mer
108,271953,Interview,https://www.vie-publique.fr/discours/271953-jacqueline-gourault-18112019-collectivites-territoriales
109,271956,Déclaration,https://www.vie-publique.fr/discours/271956-emmanuel-macron-18112019-legion-dhonneur
110,272034,Déclaration,https://www.vie-publique.fr/discours/272034-genevieve-darrieussecq-17112019-deuxieme-guerre-mondiale
111,271866,Déclaration,https://www.vie-publique.fr/discours/271866-edouard-philippe-17112019-senegal-immigration-lutte-anti-djihad-sahel
112,272140,Déclaration,https://www.vie-publique.fr/discours/272140-christophe-castaner-17112019-antisemitisme
113,271870,Déclaration,https://www.vie-publique.fr/discours/271870-edouard-philippe-17112019-seminaire-intergouvernemental-au-senegal
114,272014,Déclaration,https://www.vie-publique.fr/discours/272014-bruno-le-maire-15112019-politique-economique
115,271863,Déclaration,https://www.vie-publique.fr/discours/271863-edouard-philippe-15112019-strategie-de-reconquete-industrielle
116,272168,Interview,https://www.vie-publique.fr/discours/272168-jean-michel-blanquer-15112019-precarite-etudiante-bac-retraite
117,271861,Déclaration,https://www.vie-publique.fr/discours/271861-edouard-philippe-15112019-memorial-pour-les-victimes-de-lesclavage
118,271928,Interview,https://www.vie-publique.fr/discours/271928-nicole-belloubet-15112019-politique-judiciaire
119,272076,Interview,https://www.vie-publique.fr/discours/272076-jean-baptiste-djebbari-15112019-situation-sociale-reforme-retraites
120,271929,Interview,https://www.vie-publique.fr/discours/271929-olivier-dussopt-15112019-fonction-publique
121,271930,Interview,https://www.vie-publique.fr/discours/271930-laurent-nunez-15112019-ordre-public
122,272028,Déclaration,https://www.vie-publique.fr/discours/272028-florence-parly-14112019-cyberdefense
123,272159,Déclaration,https://www.vie-publique.fr/discours/272159-jean-michel-blanquer-14112019-priorites-de-la-france-unesco
124,272469,Déclaration,https://www.vie-publique.fr/discours/272469-roxana-maracineanu-14112019-lancement-de-la-campagne-start-talk
125,271913,Message,https://www.vie-publique.fr/discours/271913-emmanuel-macron-14112019-hopital
126,272315,Déclaration,https://www.vie-publique.fr/discours/272315-franck-riester-14112019-lutte-contre-les-violences-sexistes
127,271950,Déclaration,https://www.vie-publique.fr/discours/271950-jean-yves-le-drian-14112019-terrorisme
128,272423,Déclaration,https://www.vie-publique.fr/discours/272423-elisabeth-borne-14112019-protection-du-littoral-et-des-aires-marines
129,272617,Interview,https://www.vie-publique.fr/discours/272617-muriel-penicaud-1112019-taux-de-chomage-la-formation-travail-de-nuit
130,272033,Déclaration,https://www.vie-publique.fr/discours/272033-genevieve-darrieussecq-13112019-pension-militaire-dinvalidite
131,271858,Déclaration,https://www.vie-publique.fr/discours/271858-jean-baptiste-lemoyne-13112019-france-cambodge
132,271977,Déclaration,https://www.vie-publique.fr/discours/271977-gerald-darmanin-13112019-budget-de-letat
133,271949,Déclaration,https://www.vie-publique.fr/discours/271949-florence-parly-13112019-otan
134,273010,Déclaration,https://www.vie-publique.fr/discours/273010-adrien-taquet-13112019-droit-des-enfants
135,271948,Déclaration,https://www.vie-publique.fr/discours/271948-florence-parly-13112019-otan
136,271946,Déclaration,https://www.vie-publique.fr/discours/271946-olivier-dussopt-13112019-france-luxembourg
137,271880,Déclaration,https://www.vie-publique.fr/discours/271880-amelie-de-montchalin-13112019-peche-maritime
138,271882,Déclaration,https://www.vie-publique.fr/discours/271882-amelie-de-montchalin-13112019-peche-maritime
139,271883,Interview,https://www.vie-publique.fr/discours/271883-laurent-nunez-13112019-terrorisme
140,271816,Interview,https://www.vie-publique.fr/discours/271816-amelie-de-montchalin-13112019-union-europeenne
141,271976,Déclarations,https://www.vie-publique.fr/discours/271976-agnes-pannier-runacher-12112019-budget-2020
142,271910,Déclaration,https://www.vie-publique.fr/discours/271910-jean-yves-le-drian-12112019-relations-internationales
143,272158,Interview,https://www.vie-publique.fr/discours/272158-jean-michel-blanquer-12112019-relations-internationales-partenariats
144,271849,Déclaration,https://www.vie-publique.fr/discours/271849-emmanuel-macron-12112019-multilateralisme
145,272062,Déclaration,https://www.vie-publique.fr/discours/272062-mme-agnes-buzyn-12112019-plfss
146,272310,Déclaration,https://www.vie-publique.fr/discours/272310-franck-riester-12112019-culture-projet-de-loi-de-finance-pour-2020
147,272247,Déclarations,https://www.vie-publique.fr/discours/272247-agnes-pannier-runacher-marc-feseau-12112019-budget-2020
148,271779,Déclaration,https://www.vie-publique.fr/discours/271779-amelie-de-montchalin-12112019-france-haiti
149,272001,Déclaration,https://www.vie-publique.fr/discours/272001-olivier-dussopt-12112019-financement-de-la-securite-sociale-pour-2020
150,271847,Interview,https://www.vie-publique.fr/discours/271847-jean-baptiste-lemoyne-12112019-politique-du-tourisme
151,272377,Interview,https://www.vie-publique.fr/discours/272377-jean-paul-delevoye-12112019-reforme-des-retraites
152,271846,Déclaration,https://www.vie-publique.fr/discours/271846-laurent-nunez-12112019-politique-de-limmigration
153,271778,Déclaration,https://www.vie-publique.fr/discours/271778-amelie-de-montchalin-12112019-france-bolivie
154,271845,Déclaration,https://www.vie-publique.fr/discours/271845-christophe-castaner-12112019-terrorisme
155,272027,Message,https://www.vie-publique.fr/discours/272027-genevieve-darrieussecq-11112019-premiere-guerre-mondiale
156,271775,Déclaration,https://www.vie-publique.fr/discours/271775-emmanuel-macron-11112019-intervention-militaire
157,271776,Déclaration,https://www.vie-publique.fr/discours/271776-amelie-de-montchalin-11112019-politique-etrangere-de-lue
158,272470,Déclaration,https://www.vie-publique.fr/discours/272470-roxana-maracineanu-gabriel-attal-8112019-budget-2020-sport
159,271914,Déclaration,https://www.vie-publique.fr/discours/271914-jean-michel-blanquer-8112019-investissements-davenir-education
160,272351,Interview,https://www.vie-publique.fr/discours/272351-emmanuelle-wargon-8112019-abandon-europa-city-zac-triangle-gonesse
161,271844,Déclaration,https://www.vie-publique.fr/discours/271844-jacqueline-gourault-08112019-relations-collectivites-territoriales
162,272246,Interview,https://www.vie-publique.fr/discours/272246-marc-fesneau-8102019-reforme-retraites-immigration-professionnelle
163,272069,Déclaration,https://www.vie-publique.fr/discours/272069-agnes-buzyn-7112019-projet-de-loi-de-finances-pour-2020
164,271767,Déclaration,https://www.vie-publique.fr/discours/271767-bruno-le-maire-08112019-politique-economique
165,271903,Déclaration,https://www.vie-publique.fr/discours/271903-florence-parly-08112019-equipement-militaire
166,271842,Interview,https://www.vie-publique.fr/discours/271842-christophe-castaner-08112019-pompier
167,272422,Déclaration,https://www.vie-publique.fr/discours/272422-elisabeth-borne-7112019-europacity-friches-biodiversite
168,272316,Déclaration,https://www.vie-publique.fr/discours/272316-franck-riester-7112019-cinema-francais-projet-de-loi-audiovisuel
169,272157,Interview,https://www.vie-publique.fr/discours/272157-jean-michel-blanquer-7112019-enseignants-harcelement-scolaire
170,272064,Interview,https://www.vie-publique.fr/discours/272064-agnes-buzyn-7112019-aide-medicale-detat-ame-crise-des-hopitaux
171,271838,Déclaration,https://www.vie-publique.fr/discours/271838-julien-denormandie-07112019-cohesion-des-territoires
172,271834,Déclaration,https://www.vie-publique.fr/discours/271834-jean-yves-le-drian-07112013-terrorisme
173,271764,Déclaration,https://www.vie-publique.fr/discours/271764-jean-baptiste-lemoyne-07112019-france-ocean-indien
174,271763,Déclaration,https://www.vie-publique.fr/discours/271763-bruno-le-maire-07112019-la-francaise-des-jeux
175,271835,Interview,https://www.vie-publique.fr/discours/271835-christophe-castaner-07112019-politique-de-limmigration
176,271840,Déclaration,https://www.vie-publique.fr/discours/271840-christophe-castaner-07112019-musulman
177,271990,Déclaration,https://www.vie-publique.fr/discours/271990-muriel-penicaud-6112019-projet-de-loi-de-finances-pour-2020
178,271833,Déclaration,https://www.vie-publique.fr/discours/271833-amelie-de-montchalin-06112019-france-liban
179,272082,Déclaration,https://www.vie-publique.fr/discours/272082-agnes-buzyn-5112019-maladies-rares-errance-de-diagnostic-structuration
180,271832,Déclaration,https://www.vie-publique.fr/discours/271832-amelie-de-montchalin-06112019-union-europeenne-chine
181,272080,Déclaration,https://www.vie-publique.fr/discours/272080-agnes-buzyn-6112019-acces-aux-soins-des-personnes-migrantes
182,271753,Interview,https://www.vie-publique.fr/discours/271753-amelie-de-montchalin-06112019-politique-de-limmigration
183,271823,Déclaration,https://www.vie-publique.fr/discours/271823-annick-girardin-06112019-outre-mer
184,271831,Déclaration,https://www.vie-publique.fr/discours/271831-amelie-de-montchalin-06112019-politique-de-limmigration
185,271859,Déclaration,https://www.vie-publique.fr/discours/271859-edouard-philippe-6112019-politique-de-limmigration
186,271736,Déclaration,https://www.vie-publique.fr/discours/271736-emmanuel-macron-06112019-france-chine
187,271752,Interview,https://www.vie-publique.fr/discours/271752-nicole-belloubet-06112019-politique-gouvernementale
188,271900,Déclaration,https://www.vie-publique.fr/discours/271900-florence-parly-06112019-intervention-militaire
189,271737,Déclaration,https://www.vie-publique.fr/discours/271737-emmanuel-macron-06122019-france-chine
190,271988,Interview,https://www.vie-publique.fr/discours/271988-frederique-vidal-5112019-reforme-des-etudes-de-sante
191,271813,Déclaration,https://www.vie-publique.fr/discours/271813-florence-parly-05112019-operation-barkhane
192,271986,Interview,https://www.vie-publique.fr/discours/271986-gabriel-attal-5112019-quotas-fixes-migrations-professionnelles
193,271941,Déclaration,https://www.vie-publique.fr/discours/271941-julien-denormandie-05112019-numerique
194,271975,Interview,https://www.vie-publique.fr/discours/271975-muriel-penicaud-5112019-quotas-migrations-professionnelles
195,271817,Déclaration,https://www.vie-publique.fr/discours/271817-christophe-castaner-05112019-securite
196,271818,Déclaration,https://www.vie-publique.fr/discours/271818-darrieussecq-05112019-securite-maritime
197,271820,Déclaration,https://www.vie-publique.fr/discours/271820-jean-baptiste-lemoyne-05112019-commerce-international
198,271822,Déclaration,https://www.vie-publique.fr/discours/271822-laurent-nunez-05112019-politique-de-limmigration
199,271734,Déclaration,https://www.vie-publique.fr/discours/271734-emmanuel-macron-05112019-france-chine
200,271811,Déclaration,https://www.vie-publique.fr/discours/271811-amelie-de-montchalin-05112019-chute-du-mur-de-berlin
201,271762,Déclaration,https://www.vie-publique.fr/discours/271762-emmanuel-macron-05112019-france-chine
202,271810,Déclaration,https://www.vie-publique.fr/discours/271810-jean-baptiste-lemoyne-05112019-climat
203,271809,Déclaration,https://www.vie-publique.fr/discours/271809-jean-baptiste-lemoyne-05112019-france-haiti
204,271808,Interview,https://www.vie-publique.fr/discours/271808-jean-baptiste-lemoyne-05112019-france-chine
205,271807,Interview,https://www.vie-publique.fr/discours/271807-julien-denormandie-05112019-politique-urbaine
206,272185,Extraits,https://www.vie-publique.fr/discours/272185-entretien-amelie-de-montchalin-30112019-union-europeenne
207,271732,Déclaration,https://www.vie-publique.fr/discours/271732-emmanuel-macron-04112019-union-europeenne-chine
208,272350,Déclarations,https://www.vie-publique.fr/discours/272350-wargon-djebbari-4112019-budget-transports-pour-2020
209,271725,Interview,https://www.vie-publique.fr/discours/271725-julien-denormandie-04112019-politique-de-la-ville
210,272250,Interview,https://www.vie-publique.fr/discours/272250-sibeth-ndiaye-4112019-emmanuel-macron-valeurs-actuelles-immigration
211,271802,Déclaration,https://www.vie-publique.fr/discours/271802-florence-parly-04112019-terrorisme
212,271799,Extraits,https://www.vie-publique.fr/discours/271799-entretien-amelie-de-montchalin-03112019-union-europeenne
213,271935,Déclaration,https://www.vie-publique.fr/discours/271935-jean-yves-le-drian-02112019-france-pays-bas
214,272182,Interview,https://www.vie-publique.fr/discours/272182-jacqueline-gourault-01112019-amenagement-du-territoire
215,271918,Déclaration,https://www.vie-publique.fr/discours/271918-jean-yves-le-drian-01112019-cooperation-franco-algerienne
216,272417,Interview,https://www.vie-publique.fr/discours/272417-elisabeth-borne-31102019-psa-fiat-lubrizol-cop-25-politique-energie
217,271721,Interview,https://www.vie-publique.fr/discours/271721-agnes-pannier-runacher-31102019-industrie-automobile
218,272074,Interview,https://www.vie-publique.fr/discours/272074-jean-baptiste-djebbari-31102019-accident-ter-ardennes-sncf-ratp
219,271782,Interview,https://www.vie-publique.fr/discours/271782-sophie-cluzel-21102019-allocation-adulte-handicape-fauteuils-roulants
220,272435,Déclaration,https://www.vie-publique.fr/discours/272435-frederique-vidal-31102019-territoires-grands-poles-universitaires
221,271794,Déclaration,https://www.vie-publique.fr/discours/271794-agnes-buzyn-31102019-acces-aux-soins-lubrizol-budget-securite-sociale
222,271793,Déclaration,https://www.vie-publique.fr/discours/271793-agnes-pannier-runacher-31102019-budget-2020
223,271790,Déclaration,https://www.vie-publique.fr/discours/271790-jean-yves-le-drian
224,271789,Déclaration,https://www.vie-publique.fr/discours/271789-jean-yves-le-drian-31102019-budget-2020
225,271857,Déclaration,https://www.vie-publique.fr/discours/271857-edouard-philippe-31102019-plan-de-letat-pour-la-seine-saint-denis
226,271865,Interview,https://www.vie-publique.fr/discours/271865-muriel-penicaud-31102019-reforme-de-lassurance-chomage
227,271895,Déclaration,https://www.vie-publique.fr/discours/271895-franck-riester-31102019-projet-de-loi-de-finances-pour-2020
228,272824,Interview,https://www.vie-publique.fr/discours/272824-gabriel-attal-30102019-laicite-service-national-universel
229,271759,Déclaration,https://www.vie-publique.fr/discours/271759-didier-guillaume-30102019-enseignement-agricole
230,271719,Déclaration,https://www.vie-publique.fr/discours/271719-jean-baptiste-lemoyne-30102019-france-afrique
231,271718,Déclaration,https://www.vie-publique.fr/discours/271718-bruno-le-maire-30102019-france-afrique
232,271717,Déclaration,https://www.vie-publique.fr/discours/271717-bruno-le-maire-30102019-france-afrique
233,271707,Déclaration,https://www.vie-publique.fr/discours/271707-jean-yves-le-drian-30102019-france-syrie
234,271705,Interview,https://www.vie-publique.fr/discours/271705-didier-guillaume-30102019-politique-agricole
235,271703,Déclaration,https://www.vie-publique.fr/discours/271703-jacqueline-gourault-30102019-intercommunalite
236,271690,Interview,https://www.vie-publique.fr/discours/271690-julien-denormandie-30102019-politique-du-logement
237,271758,Déclaration,https://www.vie-publique.fr/discours/271758-agnes-pannier-runacher30102019-filiere-siderurgique
238,271787,Déclarations,https://www.vie-publique.fr/discours/271787-florence-parly-30102019-budget-2020
239,271786,Déclarations,https://www.vie-publique.fr/discours/271786-olivier-dussopt-30112019-budget-2020
240,272987,Déclaration,https://www.vie-publique.fr/discours/272987-jean-michel-blanquer-29102019-budget-2020-pour-education-nationale
241,271678,Interview,https://www.vie-publique.fr/discours/271678-sebastien-lecornu-29102019-musulman
242,272419,Déclaration,https://www.vie-publique.fr/discours/272419-elisabeth-borne-29102019-financements-dedies-catastrophes-climatiques
243,271715,Déclaration,https://www.vie-publique.fr/discours/271715-emmanuel-macron-29102019-centre-europeen-du-judaisme
244,271989,Déclaration,https://www.vie-publique.fr/discours/271989-roxana-maracineanu-29102019-politique-sportive-du-gouvernement
245,271909,Interview,https://www.vie-publique.fr/discours/271909-marlene-schiappa-291019-violences-conjugales
246,272075,Déclaration,https://www.vie-publique.fr/discours/272075-jean-baptiste-djebbari-29102019-aeroport-de-nantes-atlantique
247,271862,Déclaration,https://www.vie-publique.fr/discours/271862-agnes-buzyn-29102019-metiers-du-grand-age-et-de-lautonomie
248,272885,Interview,https://www.vie-publique.fr/discours/272885-marlene-schiappa-29102019-grenelle-violences-conjugales
249,271902,Interview,https://www.vie-publique.fr/discours/271902-agnes-buzyn-29102019-hopital-public
250,272245,Déclaration,https://www.vie-publique.fr/discours/272245-marc-fesneau-29102019-etat-de-droit-en-france
251,271679,Déclaration,https://www.vie-publique.fr/discours/271679-jean-yves-le-drian-29102019-france-liban
252,272739,Interview,https://www.vie-publique.fr/discours/272739-jean-paul-delevoye-29102019-reforme-des-retraites-regimes-speciaux
253,271668,Déclaration,https://www.vie-publique.fr/discours/271668-nicole-belloubet-29102019-budget-2020
254,272895,Interview,https://www.vie-publique.fr/discours/272895-agnes-buzyn-25102019-situation-des-hopitaux-reforme-systeme-de-sante
255,272931,Déclaration,https://www.vie-publique.fr/discours/272931-agnes-buzyn-29102019-metiers-grand-age-autonomie
